EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
218284755,18 46 46.868,-19 04 45.21,0,7.410,,,355-163097,18464686-1904452,,STAR,J,5.700,5.600,0.100,5.400,,,,,,,,,,,,,,,,,7.410,0.019,6.344,0.038,5.880,0.024,,,,,,,,,428.434
216551190,18 40 43.052,-22 08 45.27,0,7.332,,,340-164874,18404304-2208451,,STAR,J,-1.400,2.600,-4.100,2.500,,,,,,,,,,,,,,,,,7.332,0.018,6.332,0.031,6.009,0.023,,,,,,,,,429.398
215968295,18 40 06.877,-23 12 16.44,0,6.334,,,334-182600,18400686-2312165,,STAR,J,-2.700,3.600,-5.600,4.400,,,,,,,,,,,,,,,,,6.334,0.020,5.322,0.031,4.880,0.017,,,,,,,,,429.931
218457966,19 34 56.411,-18 45 59.02,0,7.945,,6306-2120-1,357-186034,19345641-1845590,,STAR,BV,6.400,1.500,7.200,1.400,,,9.318,0.023,8.159,0.013,,,,,,,,,,,6.169,0.020,5.617,0.036,5.439,0.020,,,,,,,,,430.394
217193243,18 42 01.428,-21 00 24.93,0,7.966,,,345-165247,18420142-2100249,,STAR,J,-22.400,5.300,-13.700,5.400,,,,,,,,,,,,,,,,,7.966,0.023,6.958,0.034,6.585,0.046,,,,,,,,,430.556
218750607,18 49 50.669,-18 13 29.17,0,7.401,,,,18495066-1813291,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.401,0.023,6.518,0.031,5.886,0.017,,,,,,,,,430.677
219008765,18 52 18.376,-17 43 25.57,0,7.760,,,362-168993,18521836-1743253,,STAR,J,4.300,1.700,-9.000,1.600,,,,,,,,,,,,,,,,,7.760,0.023,6.849,0.040,6.513,0.021,,,,,,,,,430.764
216964093,18 41 24.075,-21 24 40.79,0,7.003,,,343-168552,18412407-2124408,,STAR,J,2.600,5.700,-2.000,5.600,,,,,,,,,,,,,,,,,7.003,0.023,5.947,0.036,5.445,0.027,,,,,,,,,430.969
213168421,19 16 13.506,-30 27 34.50,0,7.327,94705,7423-469-1,298-230770,19161347-3027347,,STAR,BV,15.230,0.840,-6.100,0.440,9.140,0.620,7.431,0.016,7.269,0.012,,,,,,,,,,,6.839,0.021,6.785,0.024,6.725,0.024,,,,,,,,,430.998
214727941,18 41 32.783,-25 47 04.21,0,7.582,,,322-189260,18413278-2547041,,STAR,J,1.300,4.700,7.000,4.700,,,,,,,,,,,,,,,,,7.582,0.030,6.599,0.063,6.128,0.021,,,,,,,,,431.254
214343344,19 39 22.251,-26 43 53.02,0,5.589,,,,19392225-2643530,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.589,0.018,4.727,0.027,4.355,0.016,,,,,,,,,431.498
219311911,18 56 34.373,-17 03 01.28,0,6.412,,,365-160246,18563438-1703012,,STAR,J,-3.000,2.000,1.500,2.100,,,,,,,,,,,,,,,,,6.412,0.034,5.428,0.023,4.947,0.016,,,,,,,,,431.648
213868042,18 47 00.725,-28 02 12.78,0,7.799,,,310-238832,18470070-2802127,,STAR,J,-34.500,32.500,29.800,9.100,,,,,,,,,,,,,,,,,7.799,0.023,6.809,0.031,6.348,0.017,,,,,,,,,431.876
219640844,19 06 52.119,-16 13 45.39,0,6.242,93855,6283-1321-1,369-161110,19065211-1613455,,STAR,BV,-0.730,0.920,-16.000,0.590,3.860,0.700,6.054,0.014,6.104,0.010,,,,,,,,,,,6.080,0.021,6.143,0.034,6.112,0.017,,,,,,,,,432.412
218636921,18 48 40.144,-18 26 20.03,0,7.863,,,358-171507,18484014-1826200,,STAR,J,4.500,10.900,-6.700,10.900,,,,,,,,,,,,,,,,,7.863,0.024,6.932,0.029,6.446,0.018,,,,,,,,,433.335
216822152,18 40 53.965,-21 39 47.95,0,7.829,,,342-161332,18405396-2139478,,STAR,J,0.400,5.300,5.900,5.400,,,,,,,,,,,,,,,,,7.829,0.029,6.771,0.040,6.350,0.026,,,,,,,,,433.510
214653850,18 41 36.497,-25 57 47.97,0,7.777,,,321-199651,18413648-2557480,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.777,0.026,6.752,0.047,6.139,0.020,,,,,,,,,433.925
215508964,18 39 49.167,-24 04 16.02,0,7.591,,,330-170383,18394916-2404161,,STAR,J,-10.000,4.000,-4.400,4.100,,,,,,,,,,,,,,,,,7.591,0.020,6.606,0.033,6.174,0.020,,,,,,,,,434.564
216925939,18 41 00.498,-21 28 43.37,0,7.791,,,343-168197,18410048-2128435,,STAR,J,3.900,3.400,-4.500,3.600,,,,,,,,,,,,,,,,,7.791,0.020,6.859,0.049,6.539,0.018,,,,,,,,,435.053
217187572,18 41 39.133,-21 01 01.76,0,7.818,,,345-164909,18413912-2101017,,STAR,J,0.700,12.700,9.100,13.000,,,,,,,,,,,,,,,,,7.818,0.018,6.805,0.038,6.309,0.018,,,,,,,,,435.221
216070973,18 39 46.794,-23 00 54.41,0,7.491,,,335-181665,18394679-2300543,,STAR,J,-11.500,4.600,17.600,3.500,,,,,,,,,,,,,,,,,7.491,0.020,6.520,0.038,6.051,0.021,,,,,,,,,435.240
217453818,19 40 09.910,-20 32 52.03,0,7.329,96763,6307-2353-1,348-182640,,,STAR,BV,6.000,0.980,-9.490,0.740,3.620,0.940,9.402,0.028,7.689,0.012,,,,,,,,,,,,,,,,,,,,,,,,,435.320
214896133,18 40 40.371,-25 23 33.23,0,7.855,,,324-183596,18404037-2523332,,STAR,J,-5.100,14.700,3.600,5.100,,,,,,,,,,,,,,,,,7.855,0.020,6.963,0.059,6.420,0.016,,,,,,,,,435.961
216847714,18 40 45.989,-21 37 03.83,0,7.922,,,342-161223,18404598-2137037,,STAR,J,-1.600,5.700,-4.600,5.600,,,,,,,,,,,,,,,,,7.922,0.019,6.863,0.021,6.406,0.021,,,,,,,,,436.014
214479185,18 42 09.045,-26 23 25.41,0,6.660,,,319-198815,18420904-2623254,,STAR,J,-2.600,4.500,-3.300,4.400,,,,,,,,,,,,,,,,,6.660,0.029,5.527,0.040,5.000,0.018,,,,,,,,,436.421
213350721,19 26 56.484,-29 44 35.62,0,5.766,95619,6888-2982-1,302-262113,19265648-2944355,,STAR,BV,18.630,0.320,-50.130,0.200,14.300,0.360,5.635,0.014,5.644,0.010,,,,,,,,,,,5.672,0.018,5.664,0.046,5.684,0.018,,,,,,,,,436.542
219385327,19 25 27.781,-16 52 42.81,0,7.126,,,366-169508,19252777-1652429,,STAR,J,-2.100,2.500,-1.300,2.500,,,,,,,,,,,,,,,,,7.126,0.029,6.230,0.024,5.756,0.021,,,,,,,,,436.906
217288266,19 40 49.314,-20 50 18.44,0,7.523,,6311-992-1,346-184158,19404931-2050185,,STAR,BV,-20.500,0.900,-10.700,0.900,,,8.979,0.021,7.754,0.012,,,,,,,,,,,5.664,0.018,5.100,0.034,4.884,0.016,,,,,,,,,437.034
216461276,18 40 00.674,-22 18 23.01,0,7.265,,,339-160554,18400065-2218231,,STAR,J,54.900,3.800,33.400,3.800,,,,,,,,,,,,,,,,,7.265,0.023,6.268,0.036,5.861,0.024,,,,,,,,,437.282
216658009,18 40 16.230,-21 57 20.91,0,7.869,,,341-165847,18401622-2157210,,STAR,J,1.900,3.800,-6.300,8.000,,,,,,,,,,,,,,,,,7.869,0.024,6.891,0.044,6.453,0.023,,,,,,,,,437.832
216070198,18 39 35.471,-23 00 59.53,0,7.738,,,335-181414,18393545-2300595,,STAR,J,0.000,3.300,3.300,3.300,,,,,,,,,,,,,,,,,7.738,0.027,6.762,0.026,6.335,0.017,,,,,,,,,437.832
218823606,18 49 42.568,-18 05 09.00,0,7.335,,,360-177800,18494257-1805089,,STAR,J,7.300,5.600,6.400,5.800,,,,,,,,,,,,,,,,,7.335,0.023,6.359,0.034,5.902,0.020,,,,,,,,,438.076
218866151,18 50 01.589,-18 00 14.43,0,7.691,,,360-178069,18500158-1800142,,STAR,J,-1.700,3.100,-30.800,9.000,,,,,,,,,,,,,,,,,7.691,0.030,6.455,0.051,5.691,0.024,,,,,,,,,438.651
219355951,18 56 10.115,-16 56 52.98,0,7.781,,,366-156084,18561011-1656529,,STAR,J,-2.700,3.000,-6.900,3.300,,,,,,,,,,,,,,,,,7.781,0.020,6.779,0.027,6.109,0.021,,,,,,,,,439.800
213450643,18 52 37.046,-29 22 46.84,0,5.836,92643,6872-1003-1,304-247299,,,STAR,BV,-1.370,0.510,-46.730,0.310,6.260,0.410,7.441,0.016,6.098,0.010,,,,,,,,,,,,,,,,,,,,,,,,,439.861
216763219,18 40 18.267,-21 46 07.73,0,6.455,,,342-160827,18401827-2146075,,STAR,J,2.200,3.400,-26.300,3.500,,,,,,,,,,,,,,,,,6.455,0.020,5.478,0.033,5.067,0.023,,,,,,,,,439.951
218640052,18 48 01.809,-18 25 59.38,0,7.852,,,358-170937,18480182-1825595,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.852,0.020,6.860,0.033,6.333,0.024,,,,,,,,,440.162
216066955,18 39 21.255,-23 01 21.78,0,7.635,,,335-181113,18392125-2301217,,STAR,J,1.900,4.700,2.000,4.800,,,,,,,,,,,,,,,,,7.635,0.024,6.664,0.038,6.219,0.018,,,,,,,,,441.067
216634019,18 39 58.044,-21 59 52.85,0,7.575,,,341-165561,18395803-2159528,,STAR,J,1.300,2.400,-4.600,2.400,,,,,,,,,,,,,,,,,7.575,0.024,6.626,0.038,6.284,0.021,,,,,,,,,441.408
215882529,18 39 14.729,-23 21 48.48,0,7.451,,,334-181564,18391473-2321485,,STAR,J,1.100,5.500,-10.800,5.500,,,,,,,,,,,,,,,,,7.451,0.020,6.483,0.038,5.925,0.026,,,,,,,,,441.537
217588190,18 42 25.444,-20 18 42.97,0,7.174,91736,6288-1682-1,349-151830,18422544-2018430,,STAR,BV,-4.570,1.010,-8.480,0.690,1.010,0.680,7.271,0.016,7.115,0.012,,,,,,,,,,,6.531,0.027,6.456,0.026,6.438,0.033,,,,,,,,,441.783
213511583,18 50 57.231,-29 10 03.04,0,7.964,,,305-260173,18505722-2910030,,STAR,J,4.000,2.000,0.500,2.300,,,,,,,,,,,,,,,,,7.964,0.026,7.035,0.053,6.523,0.026,,,,,,,,,443.062
214630684,18 40 57.656,-26 01 11.25,0,7.132,,,320-198534,18405765-2601112,,STAR,J,-3.000,5.300,5.900,7.700,,,,,,,,,,,,,,,,,7.132,0.023,6.081,0.023,5.550,0.021,,,,,,,,,443.283
218410256,19 36 26.074,-18 51 10.52,0,6.141,96440,6307-2679-1,356-188324,19362607-1851103,,STAR,BV,21.960,0.380,-13.250,0.230,12.880,0.410,6.388,0.015,6.122,0.010,,,,,,,,,,,5.630,0.026,5.539,0.029,5.456,0.023,,,,,,,,,443.390
216931639,18 40 23.306,-21 28 07.93,0,6.912,,,343-167673,18402329-2128080,,STAR,J,-2.700,1.600,-2.600,3.400,,,,,,,,,,,,,,,,,6.912,0.019,5.991,0.031,5.664,0.015,,,,,,,,,443.521
213221780,19 23 35.493,-30 14 14.26,0,7.896,,7424-98-1,299-233933,,,STAR,gri,-6.100,1.900,1.300,1.400,,,9.876,0.047,8.217,0.017,,,9.763,0.030,8.518,0.040,7.096,0.060,,,,,,,,,,,,,,,,,444.108
218205945,18 44 56.660,-19 13 14.45,0,6.774,,,,18445666-1913144,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.774,0.021,5.792,0.018,5.489,0.023,,,,,,,,,444.304
216080059,18 39 07.156,-22 59 54.69,0,6.935,,,336-168834,18390715-2259546,,STAR,J,3.400,2.800,-5.600,2.900,,,,,,,,,,,,,,,,,6.935,0.023,6.008,0.031,5.606,0.021,,,,,,,,,444.411
215980525,18 39 02.073,-23 10 55.53,0,6.599,91446,6858-1190-1,335-180658,,,STAR,BV,-2.260,0.690,-4.160,0.510,-0.330,0.550,7.357,0.016,6.721,0.011,,,,,,,,,,,,,,,,,,,,,,,,,444.872
214102926,19 38 56.455,-27 22 17.36,0,7.852,96645,6897-841-1,314-238763,19385645-2722173,,STAR,BV,0.430,1.150,-20.800,0.920,3.720,0.950,9.260,0.022,8.073,0.013,,,,,,,,,,,6.005,0.018,5.451,0.023,5.309,0.021,,,,,,,,,444.992
219432120,18 56 46.384,-16 45 58.11,0,7.746,,,367-152677,18564638-1645577,,STAR,J,2.000,7.500,-22.600,7.600,,,,,,,,,,,,,,,,,7.746,0.020,6.898,0.033,6.403,0.024,,,,,,,,,445.459
216071936,18 38 58.579,-23 00 48.04,0,7.871,,,335-180582,18385857-2300481,,STAR,J,6.600,4.700,4.300,4.700,,,,,,,,,,,,,,,,,7.871,0.026,6.901,0.034,6.514,0.027,,,,,,,,,446.312
217148069,18 40 41.506,-21 05 13.55,0,7.665,,,345-163950,18404151-2105135,,STAR,J,-7.500,5.300,-6.300,5.500,,,,,,,,,,,,,,,,,7.665,0.026,6.689,0.053,6.225,0.021,,,,,,,,,446.463
219020846,18 50 37.822,-17 41 52.50,0,6.625,,,362-167740,18503783-1741523,,STAR,J,16.500,5.700,-21.100,4.500,,,,,,,,,,,,,,,,,6.625,0.018,5.654,0.034,5.242,0.020,,,,,,,,,446.911
214797039,18 40 06.643,-25 37 18.28,0,7.649,,,322-188283,18400663-2537180,,STAR,J,5.200,18.300,-12.000,18.300,,,,,,,,,,,,,,,,,7.649,0.024,6.535,0.046,5.913,0.020,,,,,,,,,446.936
219607864,19 00 57.729,-16 19 02.38,0,7.548,,,369-157735,19005772-1619025,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.548,0.021,6.540,0.026,6.092,0.023,,,,,,,,,447.051
213181247,19 22 15.374,-30 24 20.58,0,7.909,,,298-232172,19221537-3024206,,STAR,J,-50.700,27.500,-1.000,2.300,,,,,,,,,,,,,,,,,7.909,0.020,7.003,0.024,6.632,0.015,,,,,,,,,447.318
214336885,18 41 58.052,-26 44 53.10,0,6.302,,,,18415805-2644530,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.302,0.023,5.337,0.021,4.968,0.021,,,,,,,,,447.474
216322497,18 39 02.153,-22 33 21.11,0,5.982,,,338-169078,18390214-2233211,,STAR,J,-0.700,2.500,-4.500,2.600,,,,,,,,,,,,,,,,,5.982,0.024,5.071,0.020,4.569,0.026,,,,,,,,,448.363
219363608,18 55 02.124,-16 55 48.41,0,5.892,,,,18550212-1655484,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.892,0.023,4.974,0.021,4.601,0.017,,,,,,,,,448.674
217202692,18 40 39.463,-20 59 25.26,0,7.608,,,346-158062,18403946-2059254,,STAR,J,-1.400,5.200,-12.900,5.400,,,,,,,,,,,,,,,,,7.608,0.020,6.578,0.042,6.148,0.020,,,,,,,,,448.855
217110275,18 40 23.840,-21 09 13.40,0,7.865,,,,18402384-2109134,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.865,0.023,6.817,0.042,6.185,0.021,,,,,,,,,449.067
217250352,18 40 46.194,-20 54 20.69,0,7.121,,,346-158117,18404619-2054206,,STAR,J,-0.500,3.300,4.100,8.800,,,,,,,,,,,,,,,,,7.121,0.018,6.144,0.029,5.768,0.020,,,,,,,,,449.134
218403825,18 45 38.218,-18 51 52.35,0,7.744,,,356-162562,18453820-1851520,,STAR,J,32.900,9.100,11.000,10.100,,,,,,,,,,,,,,,,,7.744,0.020,6.775,0.036,6.352,0.020,,,,,,,,,449.153
216031236,18 38 44.758,-23 05 17.41,0,5.859,,,335-180264,18384475-2305175,,STAR,J,2.300,2.200,-13.100,1.600,,,,,,,,,,,,,,,,,5.859,0.018,,,4.548,0.024,,,,,,,,,449.173
218748526,18 47 58.418,-18 13 43.28,0,7.243,92245,6284-876-1,359-168872,,,STAR,BV,-4.160,1.360,-1.550,1.000,-2.020,1.080,8.336,0.018,7.398,0.012,,,,,,,,,,,,,,,,,,,,,,,,,449.223
219412751,18 55 48.699,-16 48 45.35,0,7.832,,,366-155883,18554870-1648452,,STAR,J,-3.000,2.300,12.200,10.000,,,,,,,,,,,,,,,,,7.832,0.024,6.922,0.033,6.557,0.021,,,,,,,,,449.386
216904976,18 39 53.474,-21 30 57.45,0,7.113,,,343-167229,18395348-2130572,,STAR,J,-4.300,5.400,-3.500,6.000,,,,,,,,,,,,,,,,,7.113,0.020,6.093,0.044,5.641,0.021,,,,,,,,,449.413
217243547,18 40 42.898,-20 55 03.97,0,6.750,,,346-158091,18404289-2055039,,STAR,J,2.200,5.200,-14.500,5.200,,,,,,,,,,,,,,,,,6.750,0.021,5.661,0.031,5.193,0.024,,,,,,,,,449.603
216042218,18 38 40.613,-23 04 04.77,0,7.720,,,335-180145,18384060-2304047,,STAR,J,-8.500,13.300,-14.100,4.700,,,,,,,,,,,,,,,,,7.720,0.024,6.810,0.049,6.424,0.026,,,,,,,,,450.203
218447985,19 36 49.182,-18 47 04.23,0,7.961,96475,6307-1567-1,357-186466,19364918-1847042,,STAR,BV,11.350,0.690,-30.200,0.440,5.700,0.610,8.495,0.018,8.021,0.013,,,,,,,,,,,7.029,0.020,6.895,0.029,6.815,0.024,,,,,,,,,450.224
218152346,18 44 08.767,-19 19 04.28,0,6.705,91903,6288-538-1,354-152736,18440876-1919042,,STAR,BV,-10.560,0.700,11.380,0.490,10.070,0.480,7.143,0.015,6.739,0.010,,,,,,,,,,,5.878,0.020,5.712,0.029,5.622,0.017,,,,,,,,,450.325
213084809,19 14 49.973,-30 50 14.79,0,7.627,94575,7423-1336-1,296-220904,19144997-3050148,,STAR,BV,-5.910,1.220,-5.380,0.690,4.450,0.910,8.792,0.018,7.797,0.012,,,,,,,,,,,5.968,0.020,5.499,0.027,5.374,0.020,,,,,,,,,451.093
213743412,18 46 32.146,-28 24 42.71,0,5.272,,,308-248934,18463215-2824425,,STAR,J,2.900,2.800,-5.000,3.800,,,,,,,,,,,,,,,,,5.272,0.018,4.160,0.192,3.807,0.206,,,,,,,,,451.157
215807010,18 38 30.710,-23 30 17.62,0,5.899,91405,6858-1156-1,333-184907,18383070-2330175,,STAR,BV,-2.470,0.470,-19.950,0.330,6.620,0.410,5.753,0.014,5.772,0.010,,,,,,,,,,,5.736,0.021,5.759,0.027,5.754,0.023,,,,,,,,,451.477
214995568,19 43 24.675,-25 10 06.26,0,6.453,,,325-208326,19432468-2510061,,STAR,J,8.100,1.800,-5.500,2.000,,,,,,,,,,,,,,,,,6.453,0.021,5.574,0.021,5.251,0.020,,,,,,,,,452.051
217109498,18 40 10.093,-21 09 18.58,0,7.123,,,345-163475,18401008-2109184,,STAR,J,-13.100,5.300,-1.200,5.500,,,,,,,,,,,,,,,,,7.123,0.021,6.109,0.033,5.677,0.016,,,,,,,,,452.079
217668809,18 41 54.163,-20 10 15.24,0,7.858,,,350-153946,18415417-2010150,,STAR,J,-3.600,5.400,-9.500,6.900,,,,,,,,,,,,,,,,,7.858,0.021,6.942,0.042,6.470,0.027,,,,,,,,,452.092
219734843,19 17 39.961,-15 58 01.70,0,7.073,94823,6296-1715-1,371-165732,19173995-1558016,,STAR,BV,24.480,1.260,-19.130,0.770,7.530,0.940,7.261,0.015,7.038,0.010,,,,,,,,,,,6.478,0.021,6.387,0.027,6.369,0.027,,,,,,,,,452.539
219735646,19 17 40.122,-15 57 53.65,0,7.892,,,371-165734,19174012-1557535,,STAR,BV,22.100,1.000,-18.300,1.000,,,8.153,0.990,7.877,0.990,,,,,,,,,,,7.287,0.018,7.175,0.018,7.180,0.024,,,,,,,,,452.678
217334896,18 40 44.304,-20 45 23.01,0,7.833,,,347-153233,18404431-2045228,,STAR,J,2.400,2.500,-0.800,2.600,,,,,,,,,,,,,,,,,7.833,0.021,6.910,0.047,6.624,0.026,,,,,,,,,452.768
217173391,18 40 16.143,-21 02 32.55,0,7.791,,,,18401613-2102325,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.791,0.024,6.596,0.038,5.872,0.029,,,,,,,,,452.935
218955698,18 49 18.472,-17 50 11.82,0,6.754,,,361-170871,18491847-1750117,,STAR,J,-8.600,4.600,-5.100,8.300,,,,,,,,,,,,,,,,,6.754,0.024,5.806,0.033,5.375,0.021,,,,,,,,,452.978
216023237,18 38 26.528,-23 06 10.70,0,6.929,91402,6858-1735-1,335-179870,,,STAR,BV,10.250,1.060,-20.350,0.750,1.000,0.810,8.936,0.026,7.276,0.012,,,,,,,,,,,,,,,,,,,,,,,,,453.300
216812347,18 39 23.709,-21 40 50.62,0,7.147,,,342-160003,18392371-2140507,,STAR,J,-3.900,5.500,-0.300,9.500,,,,,,,,,,,,,,,,,7.147,0.023,6.102,0.027,5.690,0.023,,,,,,,,,453.530
214354764,18 41 21.768,-26 42 07.99,0,5.513,,,317-205018,18412177-2642080,,STAR,J,1.600,4.300,4.500,4.100,,,,,,,,,,,,,,,,,5.513,0.027,,,,,,,,,,,,,453.653
217532106,18 41 17.688,-20 24 36.57,0,7.393,,,348-156000,18411768-2024364,,STAR,J,-0.200,7.600,5.400,7.500,,,,,,,,,,,,,,,,,7.393,0.023,6.349,0.031,5.687,0.020,,,,,,,,,453.676
213418245,19 31 06.460,-29 29 42.09,0,7.126,95991,6888-1076-1,303-265646,,,STAR,BV,-18.440,0.740,-56.240,0.520,4.610,0.660,8.972,0.022,7.439,0.012,,,,,,,,,,,,,,,,,,,,,,,,,453.941
214574813,18 40 20.105,-26 09 23.11,0,7.694,,,,18402010-2609231,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.694,0.019,6.721,0.033,5.999,0.020,,,,,,,,,453.989
216556535,18 38 54.192,-22 08 10.96,0,7.336,,,340-163098,18385419-2208111,,STAR,J,-11.000,2.900,-2.100,2.900,,,,,,,,,,,,,,,,,7.336,0.020,6.344,0.027,5.951,0.021,,,,,,,,,454.249
218485487,18 45 39.683,-18 43 01.55,0,7.868,,,357-160594,18453967-1843015,,STAR,J,-1.900,4.600,2.500,4.800,,,,,,,,,,,,,,,,,7.868,0.027,6.912,0.040,6.516,0.023,,,,,,,,,454.385
217358186,18 40 40.283,-20 42 55.22,0,7.656,,,347-153190,18404028-2042551,,STAR,J,-8.300,5.200,-6.200,5.400,,,,,,,,,,,,,,,,,7.656,0.019,6.660,0.038,6.220,0.018,,,,,,,,,454.553
213114751,19 19 54.917,-30 41 43.32,0,7.661,95004,7423-2122-1,297-219291,,,STAR,BV,-0.850,1.970,-3.530,0.890,0.790,1.430,9.570,0.039,7.988,0.016,,,,,,,,,,,,,,,,,,,,,,,,,454.843
213162202,18 59 26.184,-30 29 06.15,0,7.917,,,,18592618-3029061,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.917,0.027,7.063,0.031,6.431,0.020,,,,,,,,,455.997
218610271,19 36 20.002,-18 29 17.88,0,7.998,,,358-194795,19362000-1829179,,STAR,J,-54.900,3.200,12.700,4.100,,,,,,,,,,,,,,,,,7.998,0.021,7.192,0.057,6.523,0.027,,,,,,,,,456.287
216066696,18 38 13.440,-23 01 23.45,0,7.644,,,335-179640,18381345-2301234,,STAR,J,8.100,4.700,10.300,4.800,,,,,,,,,,,,,,,,,7.644,0.027,6.695,0.040,6.136,0.018,,,,,,,,,456.627
214599202,18 39 58.667,-26 05 47.57,0,7.897,,,320-197803,18395867-2605473,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.897,0.029,6.919,0.038,6.311,0.026,,,,,,,,,457.309
219781404,19 06 13.169,-15 49 49.18,0,6.300,,,371-160244,19061316-1549492,,STAR,J,-4.900,3.300,-13.700,3.300,,,,,,,,,,,,,,,,,6.300,0.030,5.486,0.031,4.893,0.021,,,,,,,,,457.470
219285036,18 52 38.862,-17 06 45.82,0,7.457,,,365-157273,18523886-1706458,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.457,0.023,6.464,0.024,5.908,0.023,,,,,,,,,457.624
219754037,19 04 14.648,-15 54 40.34,0,7.312,,,371-159141,19041464-1554403,,STAR,J,1.600,3.500,-2.200,3.600,,,,,,,,,,,,,,,,,7.312,0.023,6.365,0.047,5.923,0.020,,,,,,,,,457.932
217384909,18 40 28.403,-20 40 07.30,0,6.837,,,347-153077,18402840-2040072,,STAR,J,-7.500,5.400,-1.800,12.300,,,,,,,,,,,,,,,,,6.837,0.021,5.906,0.042,5.361,0.020,,,,,,,,,458.175
213057903,19 08 31.729,-30 58 21.54,0,7.761,94020,7410-2864-1,296-219310,19083172-3058215,,STAR,BV,41.590,1.420,-57.620,0.780,34.760,1.100,8.647,0.018,7.918,0.012,,,,,,,,,,,6.530,0.023,6.172,0.029,6.108,0.024,,,,,,,,,458.264
217442104,18 40 34.336,-20 34 05.78,0,7.887,,,348-155362,18403433-2034059,,STAR,J,-2.800,6.200,-5.500,5.900,,,,,,,,,,,,,,,,,7.887,0.023,6.852,0.031,6.312,0.020,,,,,,,,,459.191
216158361,19 44 32.644,-22 51 20.80,0,7.410,97138,6890-768-1,336-195707,19443264-2251207,,STAR,BV,15.710,0.590,-6.310,0.460,7.060,0.530,7.903,0.016,7.459,0.012,,,,,,,,,,,6.563,0.021,6.369,0.049,6.312,0.023,,,,,,,,,459.392
215936283,19 44 40.584,-23 15 51.00,0,7.003,97143,6890-1258-1,334-207290,,,STAR,BV,8.850,0.860,-36.070,0.660,2.200,0.790,8.877,0.021,7.322,0.011,,,,,,,,,,,,,,,,,,,,,,,,,459.554
217292455,18 40 05.610,-20 49 51.58,0,7.846,,,346-157747,18400558-2049516,,STAR,J,0.400,5.700,-7.300,5.300,,,,,,,,,,,,,,,,,7.846,0.026,6.854,0.027,6.358,0.018,,,,,,,,,459.587
219822865,19 09 46.626,-15 42 11.74,0,7.716,,,372-157624,19094662-1542116,,STAR,J,6.800,14.400,-3.500,4.100,,,,,,,,,,,,,,,,,7.716,0.027,6.824,0.027,6.515,0.024,,,,,,,,,459.918
215587394,18 37 54.858,-23 55 04.61,0,6.252,,,331-173887,18375485-2355045,,STAR,J,-25.700,3.400,7.600,3.500,,,,,,,,,,,,,,,,,6.252,0.027,5.298,0.038,4.840,0.021,,,,,,,,,460.108
219826050,19 10 27.832,-15 41 35.52,0,7.537,,,,19102783-1541355,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.537,0.026,6.523,0.036,5.746,0.020,,,,,,,,,460.166
219144879,18 50 32.227,-17 25 40.50,0,7.515,,,363-165466,18503221-1725407,,STAR,J,1.700,2.200,-3.000,2.200,,,,,,,,,,,,,,,,,7.515,0.020,6.551,0.042,6.072,0.020,,,,,,,,,460.328
219755037,19 19 09.595,-15 54 30.03,0,6.193,94940,6296-819-1,371-166299,,,STAR,BV,10.980,0.590,-5.100,0.430,1.870,0.510,9.397,0.044,6.791,0.011,,,,,,,,,,,,,,,,,,,,,,,,,460.610
216861779,18 38 55.840,-21 35 34.42,0,5.417,,,343-166175,18385584-2135343,,STAR,J,-20.100,4.800,0.200,2.300,,,,,,,,,,,,,,,,,5.417,0.018,,,,,,,,,,,,,461.125
219017083,18 48 57.964,-17 42 21.48,0,6.735,,,362-166349,18485795-1742215,,STAR,J,23.500,14.600,-5.200,3.600,,,,,,,,,,,,,,,,,6.735,0.023,5.803,0.042,5.386,0.020,,,,,,,,,462.072
216172678,18 37 51.511,-22 49 47.36,0,7.743,,,336-167537,18375151-2249475,,STAR,J,-5.600,3.000,12.900,3.100,,,,,,,,,,,,,,,,,7.743,0.023,6.763,0.036,6.366,0.026,,,,,,,,,462.643
